meetreeks_id,meetlocatie_id,bron_id,accreditatienummer,component,matrix,meetopstelling_id,meetduur,eenheid,begindatumtijd,einddatumtijd,waarde,opm_code
NL10639_NO2_lucht,NL10639,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-31T19:00:00+01:00,2025-08-31T20:00:00+01:00,17.74,
NL10639_NO2_lucht,NL10639,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-31T20:00:00+01:00,2025-08-31T21:00:00+01:00,18.44,
NL10639_NO2_lucht,NL10639,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-31T21:00:00+01:00,2025-08-31T22:00:00+01:00,23.46,
NL10639_NO2_lucht,NL10639,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-31T22:00:00+01:00,2025-08-31T23:00:00+01:00,22.16,
NL10639_NO2_lucht,NL10639,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-31T23:00:00+01:00,2025-09-01T00:00:00+01:00,19.37,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T00:00:00+01:00,2025-08-01T01:00:00+01:00,13.93,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T01:00:00+01:00,2025-08-01T02:00:00+01:00,9.61,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T02:00:00+01:00,2025-08-01T03:00:00+01:00,12.93,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T03:00:00+01:00,2025-08-01T04:00:00+01:00,11.68,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T04:00:00+01:00,2025-08-01T05:00:00+01:00,12.07,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T05:00:00+01:00,2025-08-01T06:00:00+01:00,17.44,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T06:00:00+01:00,2025-08-01T07:00:00+01:00,16.7,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T07:00:00+01:00,2025-08-01T08:00:00+01:00,13.21,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T08:00:00+01:00,2025-08-01T09:00:00+01:00,9.69,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T09:00:00+01:00,2025-08-01T10:00:00+01:00,9.89,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T10:00:00+01:00,2025-08-01T11:00:00+01:00,10.83,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T11:00:00+01:00,2025-08-01T12:00:00+01:00,10.57,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T12:00:00+01:00,2025-08-01T13:00:00+01:00,11.63,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T13:00:00+01:00,2025-08-01T14:00:00+01:00,11.79,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T14:00:00+01:00,2025-08-01T15:00:00+01:00,11.91,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T15:00:00+01:00,2025-08-01T16:00:00+01:00,12.43,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T16:00:00+01:00,2025-08-01T17:00:00+01:00,12.22,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T17:00:00+01:00,2025-08-01T18:00:00+01:00,8.47,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T18:00:00+01:00,2025-08-01T19:00:00+01:00,8.83,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T19:00:00+01:00,2025-08-01T20:00:00+01:00,14.7,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T20:00:00+01:00,2025-08-01T21:00:00+01:00,12.1,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T21:00:00+01:00,2025-08-01T22:00:00+01:00,13.59,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T22:00:00+01:00,2025-08-01T23:00:00+01:00,11.99,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-01T23:00:00+01:00,2025-08-02T00:00:00+01:00,9.7,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T00:00:00+01:00,2025-08-02T01:00:00+01:00,5.17,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T01:00:00+01:00,2025-08-02T02:00:00+01:00,3.86,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T02:00:00+01:00,2025-08-02T03:00:00+01:00,4.33,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T03:00:00+01:00,2025-08-02T04:00:00+01:00,7.68,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T04:00:00+01:00,2025-08-02T05:00:00+01:00,7.73,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T05:00:00+01:00,2025-08-02T06:00:00+01:00,8.83,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T06:00:00+01:00,2025-08-02T07:00:00+01:00,10.05,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T07:00:00+01:00,2025-08-02T08:00:00+01:00,11.83,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T08:00:00+01:00,2025-08-02T09:00:00+01:00,14.22,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T09:00:00+01:00,2025-08-02T10:00:00+01:00,13.31,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T10:00:00+01:00,2025-08-02T11:00:00+01:00,15.02,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T11:00:00+01:00,2025-08-02T12:00:00+01:00,10.88,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T12:00:00+01:00,2025-08-02T13:00:00+01:00,9.43,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T13:00:00+01:00,2025-08-02T14:00:00+01:00,10.22,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T14:00:00+01:00,2025-08-02T15:00:00+01:00,9.82,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T15:00:00+01:00,2025-08-02T16:00:00+01:00,9.31,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T16:00:00+01:00,2025-08-02T17:00:00+01:00,9.09,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T17:00:00+01:00,2025-08-02T18:00:00+01:00,8.8,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T18:00:00+01:00,2025-08-02T19:00:00+01:00,11.25,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T19:00:00+01:00,2025-08-02T20:00:00+01:00,13.81,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T20:00:00+01:00,2025-08-02T21:00:00+01:00,13.67,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T21:00:00+01:00,2025-08-02T22:00:00+01:00,18.67,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T22:00:00+01:00,2025-08-02T23:00:00+01:00,15.17,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-02T23:00:00+01:00,2025-08-03T00:00:00+01:00,10.9,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T00:00:00+01:00,2025-08-03T01:00:00+01:00,9.69,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T01:00:00+01:00,2025-08-03T02:00:00+01:00,7.65,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T02:00:00+01:00,2025-08-03T03:00:00+01:00,7.36,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T03:00:00+01:00,2025-08-03T04:00:00+01:00,8.26,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T04:00:00+01:00,2025-08-03T05:00:00+01:00,14.51,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T05:00:00+01:00,2025-08-03T06:00:00+01:00,14.07,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T08:00:00+01:00,2025-08-03T09:00:00+01:00,9.54,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T09:00:00+01:00,2025-08-03T10:00:00+01:00,6.17,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T10:00:00+01:00,2025-08-03T11:00:00+01:00,7.18,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T11:00:00+01:00,2025-08-03T12:00:00+01:00,6.97,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T12:00:00+01:00,2025-08-03T13:00:00+01:00,7.46,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T13:00:00+01:00,2025-08-03T14:00:00+01:00,8.57,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T14:00:00+01:00,2025-08-03T15:00:00+01:00,9.5,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T15:00:00+01:00,2025-08-03T16:00:00+01:00,8.91,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T16:00:00+01:00,2025-08-03T17:00:00+01:00,9.04,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T17:00:00+01:00,2025-08-03T18:00:00+01:00,10.66,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T18:00:00+01:00,2025-08-03T19:00:00+01:00,12.58,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T19:00:00+01:00,2025-08-03T20:00:00+01:00,14.2,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T20:00:00+01:00,2025-08-03T21:00:00+01:00,16.71,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T21:00:00+01:00,2025-08-03T22:00:00+01:00,12.38,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-03T22:00:00+01:00,2025-08-03T23:00:00+01:00,10.37,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T01:00:00+01:00,2025-08-04T02:00:00+01:00,10.77,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T02:00:00+01:00,2025-08-04T03:00:00+01:00,15.64,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T03:00:00+01:00,2025-08-04T04:00:00+01:00,17.59,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T04:00:00+01:00,2025-08-04T05:00:00+01:00,23.72,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T05:00:00+01:00,2025-08-04T06:00:00+01:00,24.55,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T06:00:00+01:00,2025-08-04T07:00:00+01:00,24.49,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T07:00:00+01:00,2025-08-04T08:00:00+01:00,22.76,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T08:00:00+01:00,2025-08-04T09:00:00+01:00,16.92,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T09:00:00+01:00,2025-08-04T10:00:00+01:00,12.67,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T10:00:00+01:00,2025-08-04T11:00:00+01:00,16.52,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T11:00:00+01:00,2025-08-04T12:00:00+01:00,13.93,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T12:00:00+01:00,2025-08-04T13:00:00+01:00,12.5,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T13:00:00+01:00,2025-08-04T14:00:00+01:00,12.64,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T14:00:00+01:00,2025-08-04T15:00:00+01:00,12.07,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T15:00:00+01:00,2025-08-04T16:00:00+01:00,10.21,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T16:00:00+01:00,2025-08-04T17:00:00+01:00,8.68,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T17:00:00+01:00,2025-08-04T18:00:00+01:00,7.19,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T18:00:00+01:00,2025-08-04T19:00:00+01:00,6.84,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T19:00:00+01:00,2025-08-04T20:00:00+01:00,5.94,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T20:00:00+01:00,2025-08-04T21:00:00+01:00,4.66,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T21:00:00+01:00,2025-08-04T22:00:00+01:00,5.67,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T22:00:00+01:00,2025-08-04T23:00:00+01:00,6.42,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-04T23:00:00+01:00,2025-08-05T00:00:00+01:00,6.94,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T00:00:00+01:00,2025-08-05T01:00:00+01:00,8.53,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T01:00:00+01:00,2025-08-05T02:00:00+01:00,8.55,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T02:00:00+01:00,2025-08-05T03:00:00+01:00,8.52,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T03:00:00+01:00,2025-08-05T04:00:00+01:00,10.18,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T04:00:00+01:00,2025-08-05T05:00:00+01:00,11.64,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T05:00:00+01:00,2025-08-05T06:00:00+01:00,18.48,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T06:00:00+01:00,2025-08-05T07:00:00+01:00,17.99,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T07:00:00+01:00,2025-08-05T08:00:00+01:00,11.86,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T08:00:00+01:00,2025-08-05T09:00:00+01:00,6.66,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T09:00:00+01:00,2025-08-05T10:00:00+01:00,5.35,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T10:00:00+01:00,2025-08-05T11:00:00+01:00,5.77,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T11:00:00+01:00,2025-08-05T12:00:00+01:00,5.72,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T12:00:00+01:00,2025-08-05T13:00:00+01:00,6.54,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T13:00:00+01:00,2025-08-05T14:00:00+01:00,5.93,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T14:00:00+01:00,2025-08-05T15:00:00+01:00,8.02,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T15:00:00+01:00,2025-08-05T16:00:00+01:00,7.18,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T16:00:00+01:00,2025-08-05T17:00:00+01:00,7.35,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T17:00:00+01:00,2025-08-05T18:00:00+01:00,9.78,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T18:00:00+01:00,2025-08-05T19:00:00+01:00,11.1,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T19:00:00+01:00,2025-08-05T20:00:00+01:00,12.75,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T20:00:00+01:00,2025-08-05T21:00:00+01:00,15.08,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T21:00:00+01:00,2025-08-05T22:00:00+01:00,7.77,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T22:00:00+01:00,2025-08-05T23:00:00+01:00,10.68,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-05T23:00:00+01:00,2025-08-06T00:00:00+01:00,13.97,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T00:00:00+01:00,2025-08-06T01:00:00+01:00,8.47,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T01:00:00+01:00,2025-08-06T02:00:00+01:00,8.22,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T02:00:00+01:00,2025-08-06T03:00:00+01:00,9.81,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T03:00:00+01:00,2025-08-06T04:00:00+01:00,9.26,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T04:00:00+01:00,2025-08-06T05:00:00+01:00,14.43,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T05:00:00+01:00,2025-08-06T06:00:00+01:00,20.17,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T06:00:00+01:00,2025-08-06T07:00:00+01:00,21.78,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T07:00:00+01:00,2025-08-06T08:00:00+01:00,16.5,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T08:00:00+01:00,2025-08-06T09:00:00+01:00,14.6,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T09:00:00+01:00,2025-08-06T10:00:00+01:00,10.98,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T10:00:00+01:00,2025-08-06T11:00:00+01:00,8.98,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T11:00:00+01:00,2025-08-06T12:00:00+01:00,7.5,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T12:00:00+01:00,2025-08-06T13:00:00+01:00,8.21,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T13:00:00+01:00,2025-08-06T14:00:00+01:00,8.96,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T14:00:00+01:00,2025-08-06T15:00:00+01:00,9.44,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T15:00:00+01:00,2025-08-06T16:00:00+01:00,9.55,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T16:00:00+01:00,2025-08-06T17:00:00+01:00,11.67,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T17:00:00+01:00,2025-08-06T18:00:00+01:00,12.5,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T18:00:00+01:00,2025-08-06T19:00:00+01:00,21.94,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T19:00:00+01:00,2025-08-06T20:00:00+01:00,28.87,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T20:00:00+01:00,2025-08-06T21:00:00+01:00,49.04,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T21:00:00+01:00,2025-08-06T22:00:00+01:00,68.54,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T22:00:00+01:00,2025-08-06T23:00:00+01:00,43.3,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-06T23:00:00+01:00,2025-08-07T00:00:00+01:00,19.76,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T00:00:00+01:00,2025-08-07T01:00:00+01:00,19.49,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T01:00:00+01:00,2025-08-07T02:00:00+01:00,25.3,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T02:00:00+01:00,2025-08-07T03:00:00+01:00,24.21,
NL10641_NO2_lucht,NL10641,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T03:00:00+01:00,2025-08-07T04:00:00+01:00,18.67,
